name,price,link,genre
Who - Woodstock 69,$43.99,https://aux33tours.com/collections/nouveautes/products/rs00055108-who-woodstock-69,Rock
Whole Darn Family - Has Arrived,$26.99,https://aux33tours.com/collections/nouveautes/products/rs00035440-whole-darn-family-has-arrived,Funk/Soul
Wilco - Summerteeth (Deluxe) (5LP),$112.99,https://aux33tours.com/collections/nouveautes/products/ln00057123-wilco-summerteeth-deluxe-5lp,Alternatif
Wild Feathers - Medium Rarities,$32.99,https://aux33tours.com/collections/nouveautes/products/rs00059513-wild-feathers-medium-rarities,Country
William Onyeabor - Atomic Bomb,$29.99,https://aux33tours.com/collections/nouveautes/products/ln00040827-william-onyeabor-atomic-bomb,Monde
Within Temptation - Acoustic Night At The Theatre,$46.99,https://aux33tours.com/collections/nouveautes/products/rs00051449-within-temptation-acoustic-night-at-the-theatre,Metal
Wolfbrigade - Prey To the World,$27.99,https://aux33tours.com/collections/nouveautes/products/ln00012829-wolfbrigade-prey-to-the-world,Punk
Woodkid - The Golden Age,$48.99,https://aux33tours.com/collections/nouveautes/products/ln00021452-woodkid-the-golden-age,Alternatif
XTC - Oranges And Lemons,$38.99,https://aux33tours.com/collections/nouveautes/products/rs00043807-xtc-oranges-and-lemons,New Wave
Yann Perreau - Western Romance,$22.99,https://aux33tours.com/collections/nouveautes/products/rs00059354-yann-perreau-western-romance,Francophone
Yapoos - Dialy Wo Mawase!,$53.99,https://aux33tours.com/collections/nouveautes/products/rs00051400-yapoos-dialy-wo-mawase,Monde
Yes - Going For the One (Pic Disc),$34.99,https://aux33tours.com/collections/nouveautes/products/ln00026987-yes-going-for-the-one-pic-disc,Rock
Yob - Clearing the Path To Ascend,$31.99,https://aux33tours.com/collections/nouveautes/products/ln00022795-yob-clearing-the-path-to-ascend,Metal
Yokofeu - Apotheoses,$29.99,https://aux33tours.com/collections/nouveautes/products/rs00054589-yokofeu-apotheoses,Francophone
Young And Company - I Like What Youre Doing To Me,$27.99,https://aux33tours.com/collections/nouveautes/products/rs00040476-young-and-company-i-like-what-youre-doing-to-me,Disco
Young Gods - Data Mirage Tangram,$32.99,https://aux33tours.com/collections/nouveautes/products/ln00048242-young-gods-data-mirage-tangram,Industrielle
